Product ID,Product Name,Sub Category,Category,Flag
2151,"StarTech Calculator, Wireless",Machines,Technology,Unselected
2152,"SanDisk Memo Slips, Multicolor",Paper,Office Supplies,Unselected
2153,"Xerox Message Books, Multicolor",Paper,Office Supplies,Unselected
2154,Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black,Phones,Technology,Unselected
2155,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,Accessories,Technology,Unselected
2156,GBC Recycled VeloBinder Covers,Binders,Office Supplies,Unselected
2157,"Acco 3-Hole Punch, Clear",Binders,Office Supplies,Unselected
2158,Newell 319,Art,Office Supplies,Unselected
2159,"Memorex Flash Drive, USB",Accessories,Technology,Unselected
2160,Memorex Froggy Flash Drive 8 GB,Accessories,Technology,Unselected
2161,"Cardinal Binder Covers, Economy",Binders,Office Supplies,Unselected
2162,"Kraft Manila Envelope, Set of 50",Envelopes,Office Supplies,Unselected
2163,Hon Every-Day Chair Series Swivel Task Chairs,Chairs,Furniture,Unselected
2164,V7 USB Numeric Keypad,Accessories,Technology,Unselected
2165,"Xerox Computer Printout Paper, Multicolor",Paper,Office Supplies,Unselected
2166,"Performers Binder/Pad Holder, Black",Binders,Office Supplies,Unselected
2167,"Konica Calculator, Red",Machines,Technology,Unselected
2168,"Sortfiler Multipurpose Personal File Organizer, Black",Storage,Office Supplies,Unselected
2169,"Rubbermaid Light Bulb, Durable",Furnishings,Furniture,Unselected
2170,"Jiffy Business Envelopes, Set of 50",Envelopes,Office Supplies,Unselected
2171,"Green Bar Note Cards, 8.5 x 11",Paper,Office Supplies,Unselected
2172,ImationÊSecureÊDriveÊ+ Hardware Encrypted USBÊflash driveÊ- 16 GB,Accessories,Technology,Unselected
2173,"Cuisinart Toaster, Red",Appliances,Office Supplies,Unselected
2174,Prismacolor Color Pencil Set,Art,Office Supplies,Unselected
2175,Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors,Appliances,Office Supplies,Unselected
2176,"Elite Letter Opener, Steel",Supplies,Office Supplies,Unselected
2177,"Acco Binder, Economy",Binders,Office Supplies,Unselected
2178,"Stiletto Letter Opener, Easy Grip",Supplies,Office Supplies,Unselected
2179,"DataProducts Ampli Magnifier Task Lamp, Black,",Furnishings,Furniture,Unselected
2180,Belkin 7 Outlet SurgeMaster II,Appliances,Office Supplies,Unselected
2181,"BIC Pencil Sharpener, Easy-Erase",Art,Office Supplies,Unselected
2182,"Acco Binder Covers, Economy",Binders,Office Supplies,Unselected
2183,Xerox 1937,Paper,Office Supplies,Unselected
2184,Alphabetical Labels for Top Tab Filing,Labels,Office Supplies,Unselected
2185,Safco Steel Mobile File Cart,Storage,Office Supplies,Unselected
2186,"GlobeWeis Manila Envelope, with clear poly window",Envelopes,Office Supplies,Unselected
2187,"Ibico 3-Hole Punch, Durable",Binders,Office Supplies,Unselected
2188,Cisco TelePresence System EX90 Videoconferencing Unit,Machines,Technology,Unselected
2189,"GlobeWeis Mailers, Set of 50",Envelopes,Office Supplies,Unselected
2190,Xerox 1925,Paper,Office Supplies,Unselected
2191,"Kleencut Shears, Serrated",Supplies,Office Supplies,Unselected
2192,"Acco Binder, Recycled",Binders,Office Supplies,Unselected
2193,Eldon Advantage Foldable Chair Mats for Low Pile Carpets,Furnishings,Furniture,Unselected
2194,"Hon File Folder Labels, Adjustable",Labels,Office Supplies,Unselected
2195,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",Art,Office Supplies,Unselected
2196,"Green Bar Message Books, Multicolor",Paper,Office Supplies,Unselected
2197,"Elite Ruler, Steel",Supplies,Office Supplies,Unselected
2198,Laser & Ink Jet Business Envelopes,Envelopes,Office Supplies,Unselected
2199,"Advantus Clamps, Metal",Fasteners,Office Supplies,Unselected
2200,"Sanford Pens, Easy-Erase",Art,Office Supplies,Unselected
2201,"Avery Trapezoid Extra Heavy Duty 4"" Binders",Binders,Office Supplies,Unselected
2202,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",Storage,Office Supplies,Unselected
2203,"Stiletto Scissors, Steel",Supplies,Office Supplies,Unselected
2204,Heavy-Duty E-Z-D Binders,Binders,Office Supplies,Unselected
2205,Motorola L804,Phones,Technology,Unselected
2206,Rogers Deluxe File Chest,Storage,Office Supplies,Unselected
2207,"Ibico Index Tab, Economy",Binders,Office Supplies,Unselected
2208,"Rubbermaid Light Bulb, Duo Pack",Furnishings,Furniture,Unselected
2209,"SanDisk Message Books, Multicolor",Paper,Office Supplies,Unselected
2210,"Rubbermaid Clock, Duo Pack",Furnishings,Furniture,Unselected
2211,Apple EarPods with Remote and Mic,Phones,Technology,Unselected
2212,"Smead File Folder Labels, Alphabetical",Labels,Office Supplies,Unselected
2213,Xerox 1939,Paper,Office Supplies,Unselected
2214,AT&T SB67148 SynJ,Phones,Technology,Unselected
2215,"Xerox Note Cards, Multicolor",Paper,Office Supplies,Unselected
2216,Surelock Post Binders,Binders,Office Supplies,Unselected
2217,"Enermax Parchment Paper, 8.5 x 11",Paper,Office Supplies,Unselected
2218,"Kraft Peel and Seal, Security-Tint",Envelopes,Office Supplies,Unselected
2219,"Novimex Legal Exhibit Labels, Alphabetical",Labels,Office Supplies,Unselected
2220,"Wilson Jones 3-Hole Punch, Durable",Binders,Office Supplies,Unselected
2221,"Stiletto Trimmer, High Speed",Supplies,Office Supplies,Unselected
2222,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,Appliances,Office Supplies,Unselected
2223,Avaya 5410 Digital phone,Phones,Technology,Unselected
2224,"Stockwell Thumb Tacks, Bulk Pack",Fasteners,Office Supplies,Unselected
2225,"Stanley Markers, Easy-Erase",Art,Office Supplies,Unselected
2226,"Cardinal Binder Covers, Clear",Binders,Office Supplies,Unselected
2227,"Stockwell Thumb Tacks, Metal",Fasteners,Office Supplies,Unselected
2228,Classic Ivory AntiqueÊTelephoneÊZL1810,Phones,Technology,Unselected
2229,"Logitech Mouse, Programmable",Accessories,Technology,Unselected
2230,iHome FM Clock Radio with Lightning Dock,Phones,Technology,Unselected
2231,"Kraft Interoffice Envelope, with clear poly window",Envelopes,Office Supplies,Unselected
2232,Clear Mylar Reinforcing Strips,Binders,Office Supplies,Unselected
2233,"Enermax Computer Printout Paper, 8.5 x 11",Paper,Office Supplies,Unselected
2234,"Hon Metal Bookcases, Putty",Bookcases,Furniture,Unselected
2235,Howard Miller Distant Time Traveler Alarm Clock,Furnishings,Furniture,Unselected
2236,"Advantus Clamps, Assorted Sizes",Fasteners,Office Supplies,Unselected
2237,"Enermax Memo Slips, 8.5 x 11",Paper,Office Supplies,Unselected
2238,"Acco Binder, Clear",Binders,Office Supplies,Unselected
2239,"Ibico Binder, Durable",Binders,Office Supplies,Unselected
2240,"Eaton Memo Slips, Multicolor",Paper,Office Supplies,Unselected
2241,Logitech Desktop MK120 Mouse and keyboard Combo,Accessories,Technology,Unselected
2242,"Rogers Folders, Single Width",Storage,Office Supplies,Unselected
2243,"SAFCO Bag Chairs, Black",Chairs,Furniture,Unselected
2244,"SanDisk Mouse, USB",Accessories,Technology,Unselected
2245,"Green Bar Memo Slips, Multicolor",Paper,Office Supplies,Unselected
2246,"Kleencut Box Cutter, Serrated",Supplies,Office Supplies,Unselected
2247,"Tenex Box, Blue",Storage,Office Supplies,Unselected
2248,JBL Micro Wireless Portable Bluetooth Speaker,Phones,Technology,Unselected
2249,"Accos Clamps, Metal",Fasteners,Office Supplies,Unselected
2250,"Tenex Folders, Single Width",Storage,Office Supplies,Unselected
2251,"Fellowes Box, Single Width",Storage,Office Supplies,Unselected
2252,"Hamilton Beach Coffee Grinder, Silver",Appliances,Office Supplies,Unselected
2253,"SanDisk Computer Printout Paper, Multicolor",Paper,Office Supplies,Unselected
2254,"Elite Scissors, High Speed",Supplies,Office Supplies,Unselected
2255,"Stiletto Scissors, Serrated",Supplies,Office Supplies,Unselected
2256,O'Sullivan 5-Shelf Heavy-Duty Bookcases,Bookcases,Furniture,Unselected
2257,"Ibico Binder, Economy",Binders,Office Supplies,Unselected
2258,Xerox 1884,Paper,Office Supplies,Unselected
2259,Enermax Briskie RF Wireless Keyboard and Mouse Combo,Accessories,Technology,Unselected
2260,"Advantus Paper Clips, Metal",Fasteners,Office Supplies,Unselected
2261,GBC Recycled Grain Textured Covers,Binders,Office Supplies,Unselected
2262,"Novimex Legal Exhibit Labels, Laser Printer Compatible",Labels,Office Supplies,Unselected
2263,"GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack",Furnishings,Furniture,Unselected
2264,"Fiskars Letter Opener, Steel",Supplies,Office Supplies,Unselected
2265,"Cameo Business Envelopes, Set of 50",Envelopes,Office Supplies,Unselected
2266,"Binney & Smith Pens, Water Color",Art,Office Supplies,Unselected
2267,"Advantus Thumb Tacks, 12 Pack",Fasteners,Office Supplies,Unselected
2268,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",Paper,Office Supplies,Unselected
2269,"Eldon Folders, Single Width",Storage,Office Supplies,Unselected
2270,Coloredge Poster Frame,Furnishings,Furniture,Unselected
2271,"Stockwell Paper Clips, Metal",Fasteners,Office Supplies,Unselected
2272,Trimflex Flexible Post Binders,Binders,Office Supplies,Unselected
2273,Eldon Portable Mobile Manager,Storage,Office Supplies,Unselected
2274,"Harbour Creations Removable Labels, 5000 Label Set",Labels,Office Supplies,Unselected
2275,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",Supplies,Office Supplies,Unselected
2276,Hand-Finished Solid Wood Document Frame,Furnishings,Furniture,Unselected
2277,"Green Bar Parchment Paper, Recycled",Paper,Office Supplies,Unselected
2278,"Kleencut Box Cutter, Steel",Supplies,Office Supplies,Unselected
2279,"Deflect-O Stacking Tray, Durable",Furnishings,Furniture,Unselected
2280,Logitech G105 Gaming Keyboard,Accessories,Technology,Unselected
2281,Fellowes Econo/Stor Drawers,Storage,Office Supplies,Unselected
2282,"Decoflex Hanging Personal Folder File, Blue",Storage,Office Supplies,Unselected
2283,Boston KS Multi-Size Manual Pencil Sharpener,Art,Office Supplies,Unselected
2284,"Fiskars Scissors, Steel",Supplies,Office Supplies,Unselected
2285,WD My Passport Ultra 1TB Portable External Hard Drive,Accessories,Technology,Unselected
2286,"White Envelopes, White Envelopes with Clear Poly Window",Envelopes,Office Supplies,Unselected
2287,Bevis Rectangular Conference Tables,Tables,Furniture,Unselected
2288,Panasonic KP-380BK Classic Electric Pencil Sharpener,Art,Office Supplies,Unselected
2289,Logitech Trackman Marble Mouse,Accessories,Technology,Unselected
2290,"Green Bar Computer Printout Paper, Premium",Paper,Office Supplies,Unselected
2291,"Hon Shipping Labels, Alphabetical",Labels,Office Supplies,Unselected
2292,"Boston Highlighters, Blue",Art,Office Supplies,Unselected
2293,RCA ViSYS 25425RE1 Corded phone,Phones,Technology,Unselected
2294,"Jiffy Manila Envelope, with clear poly window",Envelopes,Office Supplies,Unselected
2295,"Contico 72""H Heavy-Duty Storage System",Storage,Office Supplies,Unselected
2296,"Rubbermaid Door Stop, Duo Pack",Furnishings,Furniture,Unselected
2297,Jackery Bar Premium Fast-charging Portable Charger,Phones,Technology,Unselected
2298,"Stanley Pens, Blue",Art,Office Supplies,Unselected
2299,"Eldon Photo Frame, Durable",Furnishings,Furniture,Unselected
2300,Logitech Media Keyboard K200,Accessories,Technology,Unselected
2301,"Binney & Smith Markers, Easy-Erase",Art,Office Supplies,Unselected
2302,"SanDisk Parchment Paper, 8.5 x 11",Paper,Office Supplies,Unselected
2303,"Eaton Memo Slips, Premium",Paper,Office Supplies,Unselected
2304,"Acme Letter Opener, High Speed",Supplies,Office Supplies,Unselected
2305,"Wilson Jones Binder, Recycled",Binders,Office Supplies,Unselected
2306,"Stanley Markers, Fluorescent",Art,Office Supplies,Unselected
2307,"Hon Training Table, Rectangular",Tables,Furniture,Unselected
2308,"Ames Peel and Seal, Security-Tint",Envelopes,Office Supplies,Unselected
2309,Belkin F5C206VTEL 6 Outlet Surge,Appliances,Office Supplies,Unselected
2310,"OIC Push Pins, Bulk Pack",Fasteners,Office Supplies,Unselected
2311,"Stiletto Letter Opener, Steel",Supplies,Office Supplies,Unselected
2312,"BIC Pens, Blue",Art,Office Supplies,Unselected
2313,"Novimex Shipping Labels, 5000 Label Set",Labels,Office Supplies,Unselected
2314,"Memorex Flash Drive, Bluetooth",Accessories,Technology,Unselected
2315,"Green Bar Message Books, Premium",Paper,Office Supplies,Unselected
2316,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",Furnishings,Furniture,Unselected
2317,"Tenex Box, Industrial",Storage,Office Supplies,Unselected
2318,"Cameo Manila Envelope, Recycled",Envelopes,Office Supplies,Unselected
2319,"Stockwell Staples, 12 Pack",Fasteners,Office Supplies,Unselected
2320,Avaya 4621SW VoIP phone,Phones,Technology,Unselected
2321,Steel Personal Filing/Posting Tote,Storage,Office Supplies,Unselected
2322,"GlobeWeis Peel and Seal, Security-Tint",Envelopes,Office Supplies,Unselected
2323,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,Storage,Office Supplies,Unselected
2324,Sauder Barrister Bookcases,Bookcases,Furniture,Unselected
2325,"Executive Impressions 14"" Contract Wall Clock",Furnishings,Furniture,Unselected
2326,Avery 485,Labels,Office Supplies,Unselected
2327,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,Accessories,Technology,Unselected
2328,"Acco Six-Outlet Power Strip, 4' Cord Length",Appliances,Office Supplies,Unselected
2329,"Sanford Highlighters, Easy-Erase",Art,Office Supplies,Unselected
2330,"Stockwell Push Pins, Bulk Pack",Fasteners,Office Supplies,Unselected
2331,Poly Designer Cover & Back,Binders,Office Supplies,Unselected
2332,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",Furnishings,Furniture,Unselected
2333,"Binney & Smith Markers, Blue",Art,Office Supplies,Unselected
2334,"Stanley Highlighters, Blue",Art,Office Supplies,Unselected
2335,"Enermax Computer Printout Paper, Recycled",Paper,Office Supplies,Unselected
2336,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",Furnishings,Furniture,Unselected
2337,"Harbour Creations Removable Labels, Laser Printer Compatible",Labels,Office Supplies,Unselected
2338,"Sauder Forest Hills Library with Doors, Woodland Oak Finish",Bookcases,Furniture,Unselected
2339,"Stiletto Ruler, High Speed",Supplies,Office Supplies,Unselected
2340,Premium Transparent Presentation Covers by GBC,Binders,Office Supplies,Unselected
2341,DAX Wood Document Frame,Furnishings,Furniture,Unselected
2342,Micro Innovations USB RF Wireless Keyboard with Mouse,Accessories,Technology,Unselected
2343,"Stockwell Clamps, Metal",Fasteners,Office Supplies,Unselected
2344,Hunt Boston Vacuum Mount KS Pencil Sharpener,Art,Office Supplies,Unselected
2345,"Avery 3-Hole Punch, Durable",Binders,Office Supplies,Unselected
2346,"SanDisk Parchment Paper, Multicolor",Paper,Office Supplies,Unselected
2347,"Elite Letter Opener, High Speed",Supplies,Office Supplies,Unselected
2348,"Cuisinart Coffee Grinder, Red",Appliances,Office Supplies,Unselected
2349,"GlobeWeis Peel and Seal, with clear poly window",Envelopes,Office Supplies,Unselected
2350,"Tenex Light Bulb, Black",Furnishings,Furniture,Unselected
2351,"Logitech Flash Drive, Erganomic",Accessories,Technology,Unselected
2352,"Cardinal Binder, Economy",Binders,Office Supplies,Unselected
2353,"Hamilton Beach Blender, White",Appliances,Office Supplies,Unselected
2354,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",Binders,Office Supplies,Unselected
2355,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,Binders,Office Supplies,Unselected
2356,Newell 334,Art,Office Supplies,Unselected
2357,"GlobeWeis Peel and Seal, Set of 50",Envelopes,Office Supplies,Unselected
2358,"Stockwell Rubber Bands, Bulk Pack",Fasteners,Office Supplies,Unselected
2359,Deluxe Heavy-Duty Vinyl Round Ring Binder,Binders,Office Supplies,Unselected
2360,"Green Bar Parchment Paper, Premium",Paper,Office Supplies,Unselected
2361,"Xerox Note Cards, Recycled",Paper,Office Supplies,Unselected
2362,Griffin GC17055 Auxiliary Audio Cable,Phones,Technology,Unselected
2363,Belkin F8E887 USB Wired Ergonomic Keyboard,Accessories,Technology,Unselected
2364,DAX Natural Wood-Tone Poster Frame,Furnishings,Furniture,Unselected
2365,"Ibico Binder, Recycled",Binders,Office Supplies,Unselected
2366,"GlobeWeis Manila Envelope, Security-Tint",Envelopes,Office Supplies,Unselected
2367,"Novimex File Folder Labels, Laser Printer Compatible",Labels,Office Supplies,Unselected
2368,"Eldon Light Bulb, Erganomic",Furnishings,Furniture,Unselected
2369,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",Bookcases,Furniture,Unselected
2370,9-3/4 Diameter Round Wall Clock,Furnishings,Furniture,Unselected
2371,OtterBox Commuter Series Case - iPhone 5 & 5s,Phones,Technology,Unselected
2372,Southworth 25% Cotton Antique Laid Paper & Envelopes,Paper,Office Supplies,Unselected
2373,"SanDisk Mouse, Bluetooth",Accessories,Technology,Unselected
2374,"Green Bar Memo Slips, Recycled",Paper,Office Supplies,Unselected
2375,i.Sound Portable Power - 8000 mAh,Phones,Technology,Unselected
2376,"Kraft Clasp Envelope, Security-Tint",Envelopes,Office Supplies,Unselected
2377,"Acco Binder Covers, Recycled",Binders,Office Supplies,Unselected
